Datetime,Group,People
2023-08-04 02:48:42+00:00,SAUNA,3
2023-08-04 02:48:42+00:00,SIŁOWNIA,1
2023-08-04 02:53:42+00:00,FITNESS,3
2023-08-04 02:53:42+00:00,PŁYWALNIA,31
2023-08-04 02:53:42+00:00,SAUNA,3
2023-08-04 02:53:42+00:00,SIŁOWNIA,1
2023-08-04 02:58:43+00:00,FITNESS,3
2023-08-04 02:58:43+00:00,PŁYWALNIA,31
2023-08-04 02:58:43+00:00,SAUNA,3
2023-08-04 02:58:43+00:00,SIŁOWNIA,1
2023-08-04 03:03:43+00:00,FITNESS,3
2023-08-04 03:03:43+00:00,PŁYWALNIA,31
2023-08-04 03:03:43+00:00,SAUNA,3
2023-08-04 03:03:43+00:00,SIŁOWNIA,1
2023-08-04 03:08:43+00:00,FITNESS,3
2023-08-04 03:08:43+00:00,PŁYWALNIA,31
2023-08-04 03:08:43+00:00,SAUNA,3
2023-08-04 03:08:43+00:00,SIŁOWNIA,1
2023-08-04 03:13:43+00:00,FITNESS,3
2023-08-04 03:13:43+00:00,PŁYWALNIA,31
2023-08-04 03:13:43+00:00,SAUNA,3
2023-08-04 03:13:43+00:00,SIŁOWNIA,1
2023-08-04 03:18:43+00:00,FITNESS,3
2023-08-04 03:18:43+00:00,PŁYWALNIA,31
2023-08-04 03:18:43+00:00,SAUNA,3
2023-08-04 03:18:43+00:00,SIŁOWNIA,1
2023-08-04 03:23:44+00:00,FITNESS,3
2023-08-04 03:23:44+00:00,PŁYWALNIA,31
2023-08-04 03:23:44+00:00,SAUNA,3
2023-08-04 03:23:44+00:00,SIŁOWNIA,1
2023-08-04 03:28:44+00:00,FITNESS,3
2023-08-04 03:28:44+00:00,PŁYWALNIA,31
2023-08-04 03:28:44+00:00,SAUNA,3
2023-08-04 03:28:44+00:00,SIŁOWNIA,1
2023-08-04 03:33:44+00:00,FITNESS,3
2023-08-04 03:33:44+00:00,PŁYWALNIA,31
2023-08-04 03:33:44+00:00,SAUNA,3
2023-08-04 03:33:44+00:00,SIŁOWNIA,1
2023-08-04 03:38:44+00:00,FITNESS,3
2023-08-04 03:38:44+00:00,PŁYWALNIA,31
2023-08-04 03:38:44+00:00,SAUNA,3
2023-08-04 03:38:44+00:00,SIŁOWNIA,1
2023-08-04 03:43:44+00:00,FITNESS,3
2023-08-04 03:43:44+00:00,PŁYWALNIA,31
2023-08-04 03:43:44+00:00,SAUNA,3
2023-08-04 03:43:44+00:00,SIŁOWNIA,1
2023-08-04 03:48:45+00:00,FITNESS,3
2023-08-04 03:48:45+00:00,PŁYWALNIA,31
2023-08-04 03:48:45+00:00,SAUNA,3
2023-08-04 03:48:45+00:00,SIŁOWNIA,1
2023-08-04 03:53:45+00:00,FITNESS,3
2023-08-04 03:53:45+00:00,PŁYWALNIA,31
2023-08-04 03:53:45+00:00,SAUNA,3
2023-08-04 03:53:45+00:00,SIŁOWNIA,1
2023-08-04 03:58:45+00:00,FITNESS,3
2023-08-04 03:58:45+00:00,PŁYWALNIA,31
2023-08-04 03:58:45+00:00,SAUNA,3
2023-08-04 03:58:45+00:00,SIŁOWNIA,1
2023-08-04 04:03:45+00:00,FITNESS,3
2023-08-04 04:03:45+00:00,PŁYWALNIA,37
2023-08-04 04:03:45+00:00,SAUNA,3
2023-08-04 04:03:45+00:00,SIŁOWNIA,3
2023-08-04 04:08:45+00:00,FITNESS,3
2023-08-04 04:08:45+00:00,PŁYWALNIA,42
2023-08-04 04:08:45+00:00,SAUNA,3
2023-08-04 04:08:45+00:00,SIŁOWNIA,3
2023-08-04 04:13:46+00:00,FITNESS,3
2023-08-04 04:13:46+00:00,PŁYWALNIA,43
2023-08-04 04:13:46+00:00,SAUNA,4
2023-08-04 04:13:46+00:00,SIŁOWNIA,3
2023-08-04 04:18:46+00:00,FITNESS,3
2023-08-04 04:18:46+00:00,PŁYWALNIA,45
2023-08-04 04:18:46+00:00,SAUNA,4
2023-08-04 04:18:46+00:00,SIŁOWNIA,3
2023-08-04 04:23:46+00:00,FITNESS,3
2023-08-04 04:23:46+00:00,PŁYWALNIA,47
2023-08-04 04:23:46+00:00,SAUNA,5
2023-08-04 04:23:46+00:00,SIŁOWNIA,3
2023-08-04 04:28:46+00:00,FITNESS,3
2023-08-04 04:28:46+00:00,PŁYWALNIA,48
2023-08-04 04:28:46+00:00,SAUNA,5
2023-08-04 04:28:46+00:00,SIŁOWNIA,3
2023-08-04 04:33:47+00:00,FITNESS,3
2023-08-04 04:33:47+00:00,PŁYWALNIA,51
2023-08-04 04:33:47+00:00,SAUNA,5
2023-08-04 04:33:47+00:00,SIŁOWNIA,3
2023-08-04 04:38:47+00:00,FITNESS,3
2023-08-04 04:38:47+00:00,PŁYWALNIA,51
2023-08-04 04:38:47+00:00,SAUNA,6
2023-08-04 04:38:47+00:00,SIŁOWNIA,3
2023-08-04 04:43:47+00:00,FITNESS,3
2023-08-04 04:43:47+00:00,PŁYWALNIA,55
2023-08-04 04:43:47+00:00,SAUNA,6
2023-08-04 04:43:47+00:00,SIŁOWNIA,3
2023-08-04 04:48:47+00:00,FITNESS,3
2023-08-04 04:48:47+00:00,PŁYWALNIA,57
2023-08-04 04:48:47+00:00,SAUNA,7
2023-08-04 04:48:47+00:00,SIŁOWNIA,3
2023-08-04 04:53:48+00:00,FITNESS,3
2023-08-04 04:53:48+00:00,PŁYWALNIA,59
2023-08-04 04:53:48+00:00,SAUNA,7
2023-08-04 04:53:48+00:00,SIŁOWNIA,4
2023-08-04 04:58:48+00:00,FITNESS,3
2023-08-04 04:58:48+00:00,PŁYWALNIA,56
2023-08-04 04:58:48+00:00,SAUNA,7
2023-08-04 04:58:48+00:00,SIŁOWNIA,4
2023-08-04 05:03:48+00:00,FITNESS,3
2023-08-04 05:03:48+00:00,PŁYWALNIA,58
2023-08-04 05:03:48+00:00,SAUNA,6
2023-08-04 05:03:48+00:00,SIŁOWNIA,4
2023-08-04 05:08:48+00:00,FITNESS,3
2023-08-04 05:08:48+00:00,PŁYWALNIA,57
2023-08-04 05:08:48+00:00,SAUNA,5
2023-08-04 05:08:48+00:00,SIŁOWNIA,3
2023-08-04 05:13:48+00:00,FITNESS,3
2023-08-04 05:13:48+00:00,PŁYWALNIA,55
2023-08-04 05:13:48+00:00,SAUNA,6
2023-08-04 05:13:48+00:00,SIŁOWNIA,3
2023-08-04 05:18:48+00:00,FITNESS,3
2023-08-04 05:18:48+00:00,PŁYWALNIA,55
2023-08-04 05:18:48+00:00,SAUNA,6
2023-08-04 05:18:48+00:00,SIŁOWNIA,3
2023-08-04 05:23:49+00:00,FITNESS,3
2023-08-04 05:23:49+00:00,PŁYWALNIA,54
2023-08-04 05:23:49+00:00,SAUNA,5
2023-08-04 05:23:49+00:00,SIŁOWNIA,3
2023-08-04 05:28:49+00:00,FITNESS,3
2023-08-04 05:28:49+00:00,PŁYWALNIA,56
2023-08-04 05:28:49+00:00,SAUNA,5
2023-08-04 05:28:49+00:00,SIŁOWNIA,3
2023-08-04 05:33:49+00:00,FITNESS,3
2023-08-04 05:33:49+00:00,PŁYWALNIA,55
2023-08-04 05:33:49+00:00,SAUNA,6
2023-08-04 05:33:49+00:00,SIŁOWNIA,3
2023-08-04 05:38:49+00:00,FITNESS,3
2023-08-04 05:38:49+00:00,PŁYWALNIA,56
2023-08-04 05:38:49+00:00,SAUNA,6
2023-08-04 05:38:49+00:00,SIŁOWNIA,3
2023-08-04 05:43:49+00:00,FITNESS,3
2023-08-04 05:43:49+00:00,PŁYWALNIA,58
2023-08-04 05:43:49+00:00,SAUNA,6
2023-08-04 05:43:49+00:00,SIŁOWNIA,3
2023-08-04 05:48:50+00:00,FITNESS,3
2023-08-04 05:48:50+00:00,PŁYWALNIA,56
2023-08-04 05:48:50+00:00,SAUNA,7
2023-08-04 05:48:50+00:00,SIŁOWNIA,3
2023-08-04 05:53:50+00:00,FITNESS,3
2023-08-04 05:53:50+00:00,PŁYWALNIA,60
2023-08-04 05:53:50+00:00,SAUNA,8
2023-08-04 05:53:50+00:00,SIŁOWNIA,3
2023-08-04 05:58:50+00:00,FITNESS,3
2023-08-04 05:58:50+00:00,PŁYWALNIA,64
2023-08-04 05:58:50+00:00,SAUNA,7
2023-08-04 05:58:50+00:00,SIŁOWNIA,4
2023-08-04 06:03:50+00:00,BASEN AKT. SENIOR,2
2023-08-04 06:03:50+00:00,FITNESS,3
2023-08-04 06:03:50+00:00,PŁYWALNIA,67
2023-08-04 06:03:50+00:00,SAUNA,5
2023-08-04 06:03:50+00:00,SIŁOWNIA,3
2023-08-04 06:08:50+00:00,BASEN AKT. SENIOR,2
2023-08-04 06:08:50+00:00,FITNESS,3
2023-08-04 06:08:50+00:00,NAUKA PŁYWANIA,1
2023-08-04 06:08:50+00:00,PŁYWALNIA,68
2023-08-04 06:08:50+00:00,SAUNA,5
2023-08-04 06:08:50+00:00,SIŁOWNIA,3
2023-08-04 06:13:51+00:00,BASEN AKT. SENIOR,3
2023-08-04 06:13:51+00:00,FITNESS,3
2023-08-04 06:13:51+00:00,NAUKA PŁYWANIA,1
2023-08-04 06:13:51+00:00,PŁYWALNIA,70
2023-08-04 06:13:51+00:00,SAUNA,5
2023-08-04 06:13:51+00:00,SIŁOWNIA,3
2023-08-04 06:18:51+00:00,BASEN AKT. SENIOR,4
2023-08-04 06:18:51+00:00,FITNESS,3
2023-08-04 06:18:51+00:00,NAUKA PŁYWANIA,1
2023-08-04 06:18:51+00:00,PŁYWALNIA,65
2023-08-04 06:18:51+00:00,SAUNA,5
2023-08-04 06:18:51+00:00,SIŁOWNIA,3
2023-08-04 06:23:51+00:00,BASEN AKT. SENIOR,4
2023-08-04 06:23:51+00:00,FITNESS,3
2023-08-04 06:23:51+00:00,NAUKA PŁYWANIA,1
2023-08-04 06:23:51+00:00,PŁYWALNIA,62
2023-08-04 06:23:51+00:00,SAUNA,5
2023-08-04 06:23:51+00:00,SIŁOWNIA,3
2023-08-04 06:28:51+00:00,BASEN AKT. SENIOR,4
2023-08-04 06:28:51+00:00,FITNESS,3
2023-08-04 06:28:51+00:00,NAUKA PŁYWANIA,1
2023-08-04 06:28:51+00:00,PŁYWALNIA,64
2023-08-04 06:28:51+00:00,SAUNA,6
2023-08-04 06:28:51+00:00,SIŁOWNIA,3
2023-08-04 06:33:52+00:00,BASEN AKT. SENIOR,4
2023-08-04 06:33:52+00:00,FITNESS,3
2023-08-04 06:33:52+00:00,NAUKA PŁYWANIA,1
2023-08-04 06:33:52+00:00,PŁYWALNIA,59
2023-08-04 06:33:52+00:00,SAUNA,6
2023-08-04 06:33:52+00:00,SIŁOWNIA,3
2023-08-04 06:38:52+00:00,BASEN AKT. SENIOR,4
2023-08-04 06:38:52+00:00,FITNESS,5
2023-08-04 06:38:52+00:00,NAUKA PŁYWANIA,1
2023-08-04 06:38:52+00:00,PŁYWALNIA,61
2023-08-04 06:38:52+00:00,SAUNA,6
2023-08-04 06:38:52+00:00,SIŁOWNIA,3
2023-08-04 06:43:52+00:00,BASEN AKT. SENIOR,4
2023-08-04 06:43:52+00:00,FITNESS,7
2023-08-04 06:43:52+00:00,FITNESS AKT. SENIOR,1
2023-08-04 06:43:52+00:00,PŁYWALNIA,61
2023-08-04 06:43:52+00:00,SAUNA,5
2023-08-04 06:43:52+00:00,SIŁOWNIA,3
2023-08-04 06:48:52+00:00,BASEN AKT. SENIOR,4
2023-08-04 06:48:52+00:00,FITNESS,9
2023-08-04 06:48:52+00:00,FITNESS AKT. SENIOR,1
2023-08-04 06:48:52+00:00,PŁYWALNIA,59
2023-08-04 06:48:52+00:00,SAUNA,6
2023-08-04 06:48:52+00:00,SIŁOWNIA,4
2023-08-04 06:53:53+00:00,BASEN AKT. SENIOR,3
2023-08-04 06:53:53+00:00,FITNESS,11
2023-08-04 06:53:53+00:00,FITNESS AKT. SENIOR,3
2023-08-04 06:53:53+00:00,PŁYWALNIA,56
2023-08-04 06:53:53+00:00,SAUNA,6
2023-08-04 06:53:53+00:00,SIŁOWNIA,4
2023-08-04 06:58:53+00:00,BASEN AKT. SENIOR,3
2023-08-04 06:58:53+00:00,FITNESS,12
2023-08-04 06:58:53+00:00,FITNESS AKT. SENIOR,4
2023-08-04 06:58:53+00:00,PŁYWALNIA,49
2023-08-04 06:58:53+00:00,SAUNA,6
2023-08-04 06:58:53+00:00,SIŁOWNIA,4
2023-08-04 07:03:53+00:00,BASEN AKT. SENIOR,2
2023-08-04 07:03:53+00:00,FITNESS,13
2023-08-04 07:03:53+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:03:53+00:00,PŁYWALNIA,44
2023-08-04 07:03:53+00:00,SAUNA,6
2023-08-04 07:03:53+00:00,SIŁOWNIA,4
2023-08-04 07:08:53+00:00,BASEN AKT. SENIOR,2
2023-08-04 07:08:53+00:00,FITNESS,13
2023-08-04 07:08:53+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:08:53+00:00,PŁYWALNIA,42
2023-08-04 07:08:53+00:00,SAUNA,6
2023-08-04 07:08:53+00:00,SIŁOWNIA,4
2023-08-04 07:13:53+00:00,BASEN AKT. SENIOR,1
2023-08-04 07:13:53+00:00,FITNESS,13
2023-08-04 07:13:53+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:13:53+00:00,PŁYWALNIA,41
2023-08-04 07:13:53+00:00,SAUNA,7
2023-08-04 07:13:53+00:00,SIŁOWNIA,4
2023-08-04 07:18:54+00:00,FITNESS,13
2023-08-04 07:18:54+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:18:54+00:00,PŁYWALNIA,41
2023-08-04 07:18:54+00:00,SAUNA,7
2023-08-04 07:18:54+00:00,SIŁOWNIA,5
2023-08-04 07:23:54+00:00,FITNESS,13
2023-08-04 07:23:54+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:23:54+00:00,PŁYWALNIA,41
2023-08-04 07:23:54+00:00,SAUNA,7
2023-08-04 07:23:54+00:00,SIŁOWNIA,5
2023-08-04 07:28:54+00:00,FITNESS,13
2023-08-04 07:28:54+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:28:54+00:00,PŁYWALNIA,41
2023-08-04 07:28:54+00:00,SAUNA,6
2023-08-04 07:28:54+00:00,SIŁOWNIA,6
2023-08-04 07:33:54+00:00,FITNESS,13
2023-08-04 07:33:54+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:33:54+00:00,PŁYWALNIA,41
2023-08-04 07:33:54+00:00,SAUNA,5
2023-08-04 07:33:54+00:00,SIŁOWNIA,6
2023-08-04 07:38:54+00:00,FITNESS,13
2023-08-04 07:38:54+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:38:54+00:00,PŁYWALNIA,40
2023-08-04 07:38:54+00:00,SAUNA,5
2023-08-04 07:38:54+00:00,SIŁOWNIA,5
2023-08-04 07:43:55+00:00,FITNESS,13
2023-08-04 07:43:55+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:43:55+00:00,PŁYWALNIA,40
2023-08-04 07:43:55+00:00,SAUNA,4
2023-08-04 07:43:55+00:00,SIŁOWNIA,5
2023-08-04 07:48:55+00:00,FITNESS,13
2023-08-04 07:48:55+00:00,FITNESS AKT. SENIOR,4
2023-08-04 07:48:55+00:00,PŁYWALNIA,37
2023-08-04 07:48:55+00:00,SAUNA,5
2023-08-04 07:48:55+00:00,SIŁOWNIA,5
2023-08-04 07:53:55+00:00,FITNESS,11
2023-08-04 07:53:55+00:00,FITNESS AKT. SENIOR,3
2023-08-04 07:53:55+00:00,PŁYWALNIA,39
2023-08-04 07:53:55+00:00,SAUNA,5
2023-08-04 07:53:55+00:00,SIŁOWNIA,4
2023-08-04 07:58:55+00:00,FITNESS,3
2023-08-04 07:58:55+00:00,PŁYWALNIA,37
2023-08-04 07:58:55+00:00,SAUNA,5
2023-08-04 07:58:55+00:00,SIŁOWNIA,3
2023-08-04 08:03:56+00:00,FITNESS,3
2023-08-04 08:03:56+00:00,PŁYWALNIA,45
2023-08-04 08:03:56+00:00,SAUNA,5
2023-08-04 08:03:56+00:00,SIŁOWNIA,3
2023-08-04 08:08:56+00:00,FITNESS,3
2023-08-04 08:08:56+00:00,PŁYWALNIA,46
2023-08-04 08:08:56+00:00,SAUNA,5
2023-08-04 08:08:56+00:00,SIŁOWNIA,3
2023-08-04 08:13:56+00:00,FITNESS,3
2023-08-04 08:13:56+00:00,PŁYWALNIA,48
2023-08-04 08:13:56+00:00,SAUNA,5
2023-08-04 08:13:56+00:00,SIŁOWNIA,3
2023-08-04 08:18:56+00:00,FITNESS,3
2023-08-04 08:18:56+00:00,PŁYWALNIA,49
2023-08-04 08:18:56+00:00,SAUNA,4
2023-08-04 08:18:56+00:00,SIŁOWNIA,4
2023-08-04 08:23:57+00:00,FITNESS,3
2023-08-04 08:23:57+00:00,PŁYWALNIA,49
2023-08-04 08:23:57+00:00,SAUNA,4
2023-08-04 08:23:57+00:00,SIŁOWNIA,5
2023-08-04 08:28:57+00:00,FITNESS,3
2023-08-04 08:28:57+00:00,PŁYWALNIA,49
2023-08-04 08:28:57+00:00,SAUNA,3
2023-08-04 08:28:57+00:00,SIŁOWNIA,4
2023-08-04 08:33:57+00:00,FITNESS,3
2023-08-04 08:33:57+00:00,PŁYWALNIA,50
2023-08-04 08:33:57+00:00,SAUNA,3
2023-08-04 08:33:57+00:00,SIŁOWNIA,4
2023-08-04 08:38:57+00:00,FITNESS,3
2023-08-04 08:38:57+00:00,PŁYWALNIA,50
2023-08-04 08:38:57+00:00,SAUNA,3
2023-08-04 08:38:57+00:00,SIŁOWNIA,4
2023-08-04 08:43:58+00:00,FITNESS,3
2023-08-04 08:43:58+00:00,PŁYWALNIA,50
2023-08-04 08:43:58+00:00,SAUNA,3
2023-08-04 08:43:58+00:00,SIŁOWNIA,4
2023-08-04 08:48:58+00:00,FITNESS,3
2023-08-04 08:48:58+00:00,PŁYWALNIA,50
2023-08-04 08:48:58+00:00,SAUNA,3
2023-08-04 08:48:58+00:00,SIŁOWNIA,4
2023-08-04 08:53:58+00:00,FITNESS,3
2023-08-04 08:53:58+00:00,PŁYWALNIA,49
2023-08-04 08:53:58+00:00,SAUNA,3
2023-08-04 08:53:58+00:00,SIŁOWNIA,4
2023-08-04 08:58:58+00:00,FITNESS,3
2023-08-04 08:58:58+00:00,PŁYWALNIA,52
2023-08-04 08:58:58+00:00,SAUNA,3
2023-08-04 08:58:58+00:00,SIŁOWNIA,4
2023-08-04 09:03:58+00:00,FITNESS,3
2023-08-04 09:03:58+00:00,PŁYWALNIA,50
2023-08-04 09:03:58+00:00,SAUNA,3
2023-08-04 09:03:58+00:00,SIŁOWNIA,4
2023-08-04 09:08:59+00:00,FITNESS,3
2023-08-04 09:08:59+00:00,PŁYWALNIA,51
2023-08-04 09:08:59+00:00,SAUNA,3
2023-08-04 09:08:59+00:00,SIŁOWNIA,4
2023-08-04 09:13:59+00:00,FITNESS,3
2023-08-04 09:13:59+00:00,PŁYWALNIA,54
2023-08-04 09:13:59+00:00,SAUNA,3
2023-08-04 09:13:59+00:00,SIŁOWNIA,6
2023-08-04 09:18:59+00:00,FITNESS,3
2023-08-04 09:18:59+00:00,PŁYWALNIA,58
2023-08-04 09:18:59+00:00,SAUNA,3
2023-08-04 09:18:59+00:00,SIŁOWNIA,5
2023-08-04 09:23:59+00:00,FITNESS,3
2023-08-04 09:23:59+00:00,PŁYWALNIA,58
2023-08-04 09:23:59+00:00,SAUNA,3
2023-08-04 09:23:59+00:00,SIŁOWNIA,5
2023-08-04 09:29:00+00:00,FITNESS,3
2023-08-04 09:29:00+00:00,PŁYWALNIA,61
2023-08-04 09:29:00+00:00,SAUNA,3
2023-08-04 09:29:00+00:00,SIŁOWNIA,5
2023-08-04 09:34:00+00:00,FITNESS,3
2023-08-04 09:34:00+00:00,PŁYWALNIA,73
2023-08-04 09:34:00+00:00,SAUNA,3
2023-08-04 09:34:00+00:00,SIŁOWNIA,5
2023-08-04 09:39:00+00:00,FITNESS,3
2023-08-04 09:39:00+00:00,PŁYWALNIA,76
2023-08-04 09:39:00+00:00,SAUNA,3
2023-08-04 09:39:00+00:00,SIŁOWNIA,4
2023-08-04 09:44:00+00:00,FITNESS,3
2023-08-04 09:44:00+00:00,PŁYWALNIA,77
2023-08-04 09:44:00+00:00,SAUNA,3
2023-08-04 09:44:00+00:00,SIŁOWNIA,4
2023-08-04 09:49:01+00:00,FITNESS,3
2023-08-04 09:49:01+00:00,PŁYWALNIA,84
2023-08-04 09:49:01+00:00,SAUNA,3
2023-08-04 09:49:01+00:00,SIŁOWNIA,4
2023-08-04 09:54:01+00:00,FITNESS,3
2023-08-04 09:54:01+00:00,PŁYWALNIA,85
2023-08-04 09:54:01+00:00,SAUNA,3
2023-08-04 09:54:01+00:00,SIŁOWNIA,5
2023-08-04 09:59:01+00:00,FITNESS,3
2023-08-04 09:59:01+00:00,PŁYWALNIA,86
2023-08-04 09:59:01+00:00,SAUNA,3
2023-08-04 09:59:01+00:00,SIŁOWNIA,5
2023-08-04 10:04:01+00:00,FITNESS,3
2023-08-04 10:04:01+00:00,PŁYWALNIA,85
2023-08-04 10:04:01+00:00,SAUNA,3
2023-08-04 10:04:01+00:00,SIŁOWNIA,5
2023-08-04 10:09:01+00:00,FITNESS,3
2023-08-04 10:09:01+00:00,PŁYWALNIA,83
2023-08-04 10:09:01+00:00,SAUNA,3
2023-08-04 10:09:01+00:00,SIŁOWNIA,5
2023-08-04 10:14:02+00:00,FITNESS,3
2023-08-04 10:14:02+00:00,PŁYWALNIA,84
2023-08-04 10:14:02+00:00,SAUNA,3
2023-08-04 10:14:02+00:00,SIŁOWNIA,5
2023-08-04 10:19:02+00:00,FITNESS,3
2023-08-04 10:19:02+00:00,PŁYWALNIA,82
2023-08-04 10:19:02+00:00,SAUNA,3
2023-08-04 10:19:02+00:00,SIŁOWNIA,5
2023-08-04 10:24:02+00:00,FITNESS,3
2023-08-04 10:24:02+00:00,PŁYWALNIA,76
2023-08-04 10:24:02+00:00,SAUNA,3
2023-08-04 10:24:02+00:00,SIŁOWNIA,5
2023-08-04 10:29:02+00:00,FITNESS,3
2023-08-04 10:29:02+00:00,PŁYWALNIA,75
2023-08-04 10:29:02+00:00,SAUNA,3
2023-08-04 10:29:02+00:00,SIŁOWNIA,5
2023-08-04 10:34:03+00:00,FITNESS,3
2023-08-04 10:34:03+00:00,PŁYWALNIA,73
2023-08-04 10:34:03+00:00,SAUNA,3
2023-08-04 10:34:03+00:00,SIŁOWNIA,5
2023-08-04 10:39:03+00:00,FITNESS,3
2023-08-04 10:39:03+00:00,PŁYWALNIA,72
2023-08-04 10:39:03+00:00,SAUNA,3
2023-08-04 10:39:03+00:00,SIŁOWNIA,5
2023-08-04 10:44:03+00:00,FITNESS,3
2023-08-04 10:44:03+00:00,O.B. TER. IND. SALA,1
2023-08-04 10:44:03+00:00,PŁYWALNIA,71
2023-08-04 10:44:03+00:00,SAUNA,3
2023-08-04 10:44:03+00:00,SIŁOWNIA,5
2023-08-04 10:49:03+00:00,FITNESS,3
2023-08-04 10:49:03+00:00,O.B. TER. IND. SALA,1
2023-08-04 10:49:03+00:00,PŁYWALNIA,61
2023-08-04 10:49:03+00:00,SAUNA,3
2023-08-04 10:49:03+00:00,SIŁOWNIA,2
2023-08-04 10:54:03+00:00,FITNESS,3
2023-08-04 10:54:03+00:00,O.B. TER. IND. SALA,1
2023-08-04 10:54:03+00:00,PŁYWALNIA,64
2023-08-04 10:54:03+00:00,SAUNA,3
2023-08-04 10:54:03+00:00,SIŁOWNIA,3
2023-08-04 10:59:04+00:00,FITNESS,3
2023-08-04 10:59:04+00:00,O.B. TER. IND. SALA,1
2023-08-04 10:59:04+00:00,PŁYWALNIA,73
2023-08-04 10:59:04+00:00,SAUNA,3
2023-08-04 10:59:04+00:00,SIŁOWNIA,4
2023-08-04 11:04:04+00:00,FITNESS,3
2023-08-04 11:04:04+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:04:04+00:00,PŁYWALNIA,78
2023-08-04 11:04:04+00:00,SAUNA,3
2023-08-04 11:04:04+00:00,SIŁOWNIA,4
2023-08-04 11:09:04+00:00,FITNESS,3
2023-08-04 11:09:04+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:09:04+00:00,PŁYWALNIA,74
2023-08-04 11:09:04+00:00,SAUNA,3
2023-08-04 11:09:04+00:00,SIŁOWNIA,5
2023-08-04 11:14:04+00:00,FITNESS,3
2023-08-04 11:14:04+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:14:04+00:00,PŁYWALNIA,77
2023-08-04 11:14:04+00:00,SAUNA,3
2023-08-04 11:14:04+00:00,SIŁOWNIA,6
2023-08-04 11:19:05+00:00,FITNESS,3
2023-08-04 11:19:05+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:19:05+00:00,PŁYWALNIA,82
2023-08-04 11:19:05+00:00,SAUNA,3
2023-08-04 11:19:05+00:00,SIŁOWNIA,6
2023-08-04 11:24:05+00:00,FITNESS,3
2023-08-04 11:24:05+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:24:05+00:00,PŁYWALNIA,85
2023-08-04 11:24:05+00:00,SAUNA,3
2023-08-04 11:24:05+00:00,SIŁOWNIA,6
2023-08-04 11:29:05+00:00,FITNESS,3
2023-08-04 11:29:05+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:29:05+00:00,PŁYWALNIA,93
2023-08-04 11:29:05+00:00,SAUNA,3
2023-08-04 11:29:05+00:00,SIŁOWNIA,6
2023-08-04 11:34:05+00:00,FITNESS,3
2023-08-04 11:34:05+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:34:05+00:00,PŁYWALNIA,93
2023-08-04 11:34:05+00:00,SAUNA,3
2023-08-04 11:34:05+00:00,SIŁOWNIA,5
2023-08-04 11:39:05+00:00,FITNESS,3
2023-08-04 11:39:05+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:39:05+00:00,PŁYWALNIA,89
2023-08-04 11:39:05+00:00,SAUNA,3
2023-08-04 11:39:05+00:00,SIŁOWNIA,5
2023-08-04 11:44:06+00:00,FITNESS,3
2023-08-04 11:44:06+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:44:06+00:00,PŁYWALNIA,88
2023-08-04 11:44:06+00:00,SAUNA,3
2023-08-04 11:44:06+00:00,SIŁOWNIA,5
2023-08-04 11:49:06+00:00,FITNESS,3
2023-08-04 11:49:06+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:49:06+00:00,PŁYWALNIA,90
2023-08-04 11:49:06+00:00,SAUNA,3
2023-08-04 11:49:06+00:00,SIŁOWNIA,6
2023-08-04 11:54:06+00:00,FITNESS,3
2023-08-04 11:54:06+00:00,NAUKA PŁYWANIA,1
2023-08-04 11:54:06+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:54:06+00:00,PŁYWALNIA,96
2023-08-04 11:54:06+00:00,SAUNA,3
2023-08-04 11:54:06+00:00,SIŁOWNIA,6
2023-08-04 11:59:06+00:00,FITNESS,3
2023-08-04 11:59:06+00:00,NAUKA PŁYWANIA,1
2023-08-04 11:59:06+00:00,O.B. TER. IND. SALA,1
2023-08-04 11:59:06+00:00,PŁYWALNIA,102
2023-08-04 11:59:06+00:00,SAUNA,3
2023-08-04 11:59:06+00:00,SIŁOWNIA,5
2023-08-04 12:04:07+00:00,FITNESS,3
2023-08-04 12:04:07+00:00,NAUKA PŁYWANIA,1
2023-08-04 12:04:07+00:00,O.B. TER. IND. SALA,1
2023-08-04 12:04:07+00:00,PŁYWALNIA,107
2023-08-04 12:04:07+00:00,SAUNA,3
2023-08-04 12:04:07+00:00,SIŁOWNIA,5
2023-08-04 12:09:07+00:00,FITNESS,3
