Datetime,Group,People
2023-07-14 22:28:34+00:00,FITNESS,3
2023-07-14 22:28:34+00:00,PŁYWALNIA,46
2023-07-14 22:28:34+00:00,SAUNA,7
2023-07-14 22:28:34+00:00,SIŁOWNIA,1
2023-07-14 22:33:34+00:00,FITNESS,3
2023-07-14 22:33:34+00:00,PŁYWALNIA,45
2023-07-14 22:33:34+00:00,SAUNA,5
2023-07-14 22:33:34+00:00,SIŁOWNIA,1
2023-07-14 22:38:34+00:00,FITNESS,3
2023-07-14 22:38:34+00:00,PŁYWALNIA,41
2023-07-14 22:38:34+00:00,SAUNA,5
2023-07-14 22:38:34+00:00,SIŁOWNIA,1
2023-07-14 22:43:34+00:00,FITNESS,3
2023-07-14 22:43:34+00:00,PŁYWALNIA,35
2023-07-14 22:43:34+00:00,SAUNA,3
2023-07-14 22:43:34+00:00,SIŁOWNIA,1
2023-07-14 22:48:35+00:00,FITNESS,3
2023-07-14 22:48:35+00:00,PŁYWALNIA,35
2023-07-14 22:48:35+00:00,SAUNA,3
2023-07-14 22:48:35+00:00,SIŁOWNIA,1
2023-07-14 22:53:35+00:00,FITNESS,3
2023-07-14 22:53:35+00:00,PŁYWALNIA,35
2023-07-14 22:53:35+00:00,SAUNA,3
2023-07-14 22:53:35+00:00,SIŁOWNIA,1
2023-07-14 22:58:35+00:00,FITNESS,3
2023-07-14 22:58:35+00:00,PŁYWALNIA,31
2023-07-14 22:58:35+00:00,SAUNA,3
2023-07-14 22:58:35+00:00,SIŁOWNIA,1
2023-07-14 23:03:35+00:00,FITNESS,3
2023-07-14 23:03:35+00:00,PŁYWALNIA,31
2023-07-14 23:03:35+00:00,SAUNA,3
2023-07-14 23:03:35+00:00,SIŁOWNIA,1
2023-07-14 23:08:35+00:00,FITNESS,3
2023-07-14 23:08:35+00:00,PŁYWALNIA,31
2023-07-14 23:08:35+00:00,SAUNA,3
2023-07-14 23:08:35+00:00,SIŁOWNIA,1
2023-07-14 23:13:35+00:00,FITNESS,3
2023-07-14 23:13:35+00:00,PŁYWALNIA,31
2023-07-14 23:13:35+00:00,SAUNA,3
2023-07-14 23:13:35+00:00,SIŁOWNIA,1
2023-07-14 23:18:36+00:00,FITNESS,3
2023-07-14 23:18:36+00:00,PŁYWALNIA,31
2023-07-14 23:18:36+00:00,SAUNA,3
2023-07-14 23:18:36+00:00,SIŁOWNIA,1
2023-07-14 23:23:36+00:00,FITNESS,3
2023-07-14 23:23:36+00:00,PŁYWALNIA,31
2023-07-14 23:23:36+00:00,SAUNA,3
2023-07-14 23:23:36+00:00,SIŁOWNIA,1
2023-07-14 23:28:36+00:00,FITNESS,3
2023-07-14 23:28:36+00:00,PŁYWALNIA,31
2023-07-14 23:28:36+00:00,SAUNA,3
2023-07-14 23:28:36+00:00,SIŁOWNIA,1
2023-07-14 23:33:36+00:00,FITNESS,3
2023-07-14 23:33:36+00:00,PŁYWALNIA,31
2023-07-14 23:33:36+00:00,SAUNA,3
2023-07-14 23:33:36+00:00,SIŁOWNIA,1
2023-07-14 23:38:36+00:00,FITNESS,3
2023-07-14 23:38:36+00:00,PŁYWALNIA,31
2023-07-14 23:38:36+00:00,SAUNA,3
2023-07-14 23:38:36+00:00,SIŁOWNIA,1
2023-07-14 23:43:37+00:00,FITNESS,3
2023-07-14 23:43:37+00:00,PŁYWALNIA,31
2023-07-14 23:43:37+00:00,SAUNA,3
2023-07-14 23:43:37+00:00,SIŁOWNIA,1
2023-07-14 23:48:37+00:00,FITNESS,3
2023-07-14 23:48:37+00:00,PŁYWALNIA,31
2023-07-14 23:48:37+00:00,SAUNA,3
2023-07-14 23:48:37+00:00,SIŁOWNIA,1
2023-07-14 23:53:37+00:00,FITNESS,3
2023-07-14 23:53:37+00:00,PŁYWALNIA,31
2023-07-14 23:53:37+00:00,SAUNA,3
2023-07-14 23:53:37+00:00,SIŁOWNIA,1
2023-07-14 23:58:37+00:00,FITNESS,3
2023-07-14 23:58:37+00:00,PŁYWALNIA,31
2023-07-14 23:58:37+00:00,SAUNA,3
2023-07-14 23:58:37+00:00,SIŁOWNIA,1
2023-07-15 00:03:37+00:00,FITNESS,3
2023-07-15 00:03:37+00:00,PŁYWALNIA,31
2023-07-15 00:03:37+00:00,SAUNA,3
2023-07-15 00:03:37+00:00,SIŁOWNIA,1
2023-07-15 00:08:37+00:00,FITNESS,3
2023-07-15 00:08:37+00:00,PŁYWALNIA,31
2023-07-15 00:08:37+00:00,SAUNA,3
2023-07-15 00:08:37+00:00,SIŁOWNIA,1
2023-07-15 00:13:38+00:00,FITNESS,3
2023-07-15 00:13:38+00:00,PŁYWALNIA,31
2023-07-15 00:13:38+00:00,SAUNA,3
2023-07-15 00:13:38+00:00,SIŁOWNIA,1
2023-07-15 00:18:38+00:00,FITNESS,3
2023-07-15 00:18:38+00:00,PŁYWALNIA,31
2023-07-15 00:18:38+00:00,SAUNA,3
2023-07-15 00:18:38+00:00,SIŁOWNIA,1
2023-07-15 00:23:38+00:00,FITNESS,3
2023-07-15 00:23:38+00:00,PŁYWALNIA,31
2023-07-15 00:23:38+00:00,SAUNA,3
2023-07-15 00:23:38+00:00,SIŁOWNIA,1
2023-07-15 00:28:38+00:00,FITNESS,3
2023-07-15 00:28:38+00:00,PŁYWALNIA,31
2023-07-15 00:28:38+00:00,SAUNA,3
2023-07-15 00:28:38+00:00,SIŁOWNIA,1
2023-07-15 00:33:38+00:00,FITNESS,3
2023-07-15 00:33:38+00:00,PŁYWALNIA,31
2023-07-15 00:33:38+00:00,SAUNA,3
2023-07-15 00:33:38+00:00,SIŁOWNIA,1
2023-07-15 00:38:39+00:00,FITNESS,3
2023-07-15 00:38:39+00:00,PŁYWALNIA,31
2023-07-15 00:38:39+00:00,SAUNA,3
2023-07-15 00:38:39+00:00,SIŁOWNIA,1
2023-07-15 00:43:39+00:00,FITNESS,3
2023-07-15 00:43:39+00:00,PŁYWALNIA,31
2023-07-15 00:43:39+00:00,SAUNA,3
2023-07-15 00:43:39+00:00,SIŁOWNIA,1
2023-07-15 00:48:39+00:00,FITNESS,3
2023-07-15 00:48:39+00:00,PŁYWALNIA,31
2023-07-15 00:48:39+00:00,SAUNA,3
2023-07-15 00:48:39+00:00,SIŁOWNIA,1
2023-07-15 00:53:39+00:00,FITNESS,3
2023-07-15 00:53:39+00:00,PŁYWALNIA,31
2023-07-15 00:53:39+00:00,SAUNA,3
2023-07-15 00:53:39+00:00,SIŁOWNIA,1
2023-07-15 00:58:39+00:00,FITNESS,3
2023-07-15 00:58:39+00:00,PŁYWALNIA,31
2023-07-15 00:58:39+00:00,SAUNA,3
2023-07-15 00:58:39+00:00,SIŁOWNIA,1
2023-07-15 01:03:40+00:00,FITNESS,3
2023-07-15 01:03:40+00:00,PŁYWALNIA,31
2023-07-15 01:03:40+00:00,SAUNA,3
2023-07-15 01:03:40+00:00,SIŁOWNIA,1
2023-07-15 01:08:40+00:00,FITNESS,3
2023-07-15 01:08:40+00:00,PŁYWALNIA,31
2023-07-15 01:08:40+00:00,SAUNA,3
2023-07-15 01:08:40+00:00,SIŁOWNIA,1
2023-07-15 01:13:40+00:00,FITNESS,3
2023-07-15 01:13:40+00:00,PŁYWALNIA,31
2023-07-15 01:13:40+00:00,SAUNA,3
2023-07-15 01:13:40+00:00,SIŁOWNIA,1
2023-07-15 01:18:40+00:00,FITNESS,3
2023-07-15 01:18:40+00:00,PŁYWALNIA,31
2023-07-15 01:18:40+00:00,SAUNA,3
2023-07-15 01:18:40+00:00,SIŁOWNIA,1
2023-07-15 01:23:40+00:00,FITNESS,3
2023-07-15 01:23:40+00:00,PŁYWALNIA,31
2023-07-15 01:23:40+00:00,SAUNA,3
2023-07-15 01:23:40+00:00,SIŁOWNIA,1
2023-07-15 01:28:40+00:00,FITNESS,3
2023-07-15 01:28:40+00:00,PŁYWALNIA,31
2023-07-15 01:28:40+00:00,SAUNA,3
2023-07-15 01:28:40+00:00,SIŁOWNIA,1
2023-07-15 01:33:41+00:00,FITNESS,3
2023-07-15 01:33:41+00:00,PŁYWALNIA,31
2023-07-15 01:33:41+00:00,SAUNA,3
2023-07-15 01:33:41+00:00,SIŁOWNIA,1
2023-07-15 01:38:41+00:00,FITNESS,3
2023-07-15 01:38:41+00:00,PŁYWALNIA,31
2023-07-15 01:38:41+00:00,SAUNA,3
2023-07-15 01:38:41+00:00,SIŁOWNIA,1
2023-07-15 01:43:41+00:00,FITNESS,3
2023-07-15 01:43:41+00:00,PŁYWALNIA,31
2023-07-15 01:43:41+00:00,SAUNA,3
2023-07-15 01:43:41+00:00,SIŁOWNIA,1
2023-07-15 01:48:41+00:00,FITNESS,3
2023-07-15 01:48:41+00:00,PŁYWALNIA,31
2023-07-15 01:48:41+00:00,SAUNA,3
2023-07-15 01:48:41+00:00,SIŁOWNIA,1
2023-07-15 01:53:42+00:00,FITNESS,3
2023-07-15 01:53:42+00:00,PŁYWALNIA,31
2023-07-15 01:53:42+00:00,SAUNA,3
2023-07-15 01:53:42+00:00,SIŁOWNIA,1
2023-07-15 01:58:42+00:00,FITNESS,3
2023-07-15 01:58:42+00:00,PŁYWALNIA,31
2023-07-15 01:58:42+00:00,SAUNA,3
2023-07-15 01:58:42+00:00,SIŁOWNIA,1
2023-07-15 02:03:42+00:00,FITNESS,3
2023-07-15 02:03:42+00:00,PŁYWALNIA,31
2023-07-15 02:03:42+00:00,SAUNA,3
2023-07-15 02:03:42+00:00,SIŁOWNIA,1
2023-07-15 02:08:42+00:00,FITNESS,3
2023-07-15 02:08:42+00:00,PŁYWALNIA,31
2023-07-15 02:08:42+00:00,SAUNA,3
2023-07-15 02:08:42+00:00,SIŁOWNIA,1
2023-07-15 02:13:42+00:00,FITNESS,3
2023-07-15 02:13:42+00:00,PŁYWALNIA,31
2023-07-15 02:13:42+00:00,SAUNA,3
2023-07-15 02:13:42+00:00,SIŁOWNIA,1
2023-07-15 02:18:42+00:00,FITNESS,3
2023-07-15 02:18:42+00:00,PŁYWALNIA,31
2023-07-15 02:18:42+00:00,SAUNA,3
2023-07-15 02:18:42+00:00,SIŁOWNIA,1
2023-07-15 02:23:43+00:00,FITNESS,3
2023-07-15 02:23:43+00:00,PŁYWALNIA,31
2023-07-15 02:23:43+00:00,SAUNA,3
2023-07-15 02:23:43+00:00,SIŁOWNIA,1
2023-07-15 02:28:43+00:00,FITNESS,3
2023-07-15 02:28:43+00:00,PŁYWALNIA,31
2023-07-15 02:28:43+00:00,SAUNA,3
2023-07-15 02:28:43+00:00,SIŁOWNIA,1
2023-07-15 02:33:43+00:00,FITNESS,3
2023-07-15 02:33:43+00:00,PŁYWALNIA,31
2023-07-15 02:33:43+00:00,SAUNA,3
2023-07-15 02:33:43+00:00,SIŁOWNIA,1
2023-07-15 02:38:43+00:00,FITNESS,3
2023-07-15 02:38:43+00:00,PŁYWALNIA,31
2023-07-15 02:38:43+00:00,SAUNA,3
2023-07-15 02:38:43+00:00,SIŁOWNIA,1
2023-07-15 02:43:44+00:00,FITNESS,3
2023-07-15 02:43:44+00:00,PŁYWALNIA,31
2023-07-15 02:43:44+00:00,SAUNA,3
2023-07-15 02:43:44+00:00,SIŁOWNIA,1
2023-07-15 02:48:44+00:00,FITNESS,3
2023-07-15 02:48:44+00:00,PŁYWALNIA,31
2023-07-15 02:48:44+00:00,SAUNA,3
2023-07-15 02:48:44+00:00,SIŁOWNIA,1
2023-07-15 02:53:44+00:00,FITNESS,3
2023-07-15 02:53:44+00:00,PŁYWALNIA,31
2023-07-15 02:53:44+00:00,SAUNA,3
2023-07-15 02:53:44+00:00,SIŁOWNIA,1
2023-07-15 02:58:44+00:00,FITNESS,3
2023-07-15 02:58:44+00:00,PŁYWALNIA,31
2023-07-15 02:58:44+00:00,SAUNA,3
2023-07-15 02:58:44+00:00,SIŁOWNIA,1
2023-07-15 03:03:44+00:00,FITNESS,3
2023-07-15 03:03:44+00:00,PŁYWALNIA,31
2023-07-15 03:03:44+00:00,SAUNA,3
2023-07-15 03:03:44+00:00,SIŁOWNIA,1
2023-07-15 03:08:45+00:00,FITNESS,3
2023-07-15 03:08:45+00:00,PŁYWALNIA,31
2023-07-15 03:08:45+00:00,SAUNA,3
2023-07-15 03:08:45+00:00,SIŁOWNIA,1
2023-07-15 03:13:45+00:00,FITNESS,3
2023-07-15 03:13:45+00:00,PŁYWALNIA,31
2023-07-15 03:13:45+00:00,SAUNA,3
2023-07-15 03:13:45+00:00,SIŁOWNIA,1
2023-07-15 03:18:45+00:00,FITNESS,3
2023-07-15 03:18:45+00:00,PŁYWALNIA,31
2023-07-15 03:18:45+00:00,SAUNA,3
2023-07-15 03:18:45+00:00,SIŁOWNIA,1
2023-07-15 03:23:45+00:00,FITNESS,3
2023-07-15 03:23:45+00:00,PŁYWALNIA,31
2023-07-15 03:23:45+00:00,SAUNA,3
2023-07-15 03:23:45+00:00,SIŁOWNIA,1
2023-07-15 03:28:45+00:00,FITNESS,3
2023-07-15 03:28:45+00:00,PŁYWALNIA,31
2023-07-15 03:28:45+00:00,SAUNA,3
2023-07-15 03:28:45+00:00,SIŁOWNIA,1
2023-07-15 03:33:46+00:00,FITNESS,3
2023-07-15 03:33:46+00:00,PŁYWALNIA,31
2023-07-15 03:33:46+00:00,SAUNA,3
2023-07-15 03:33:46+00:00,SIŁOWNIA,1
2023-07-15 03:38:46+00:00,FITNESS,3
2023-07-15 03:38:46+00:00,PŁYWALNIA,31
2023-07-15 03:38:46+00:00,SAUNA,3
2023-07-15 03:38:46+00:00,SIŁOWNIA,1
2023-07-15 03:43:46+00:00,FITNESS,3
2023-07-15 03:43:46+00:00,PŁYWALNIA,31
2023-07-15 03:43:46+00:00,SAUNA,3
2023-07-15 03:43:46+00:00,SIŁOWNIA,1
2023-07-15 03:48:46+00:00,FITNESS,3
2023-07-15 03:48:46+00:00,PŁYWALNIA,31
2023-07-15 03:48:46+00:00,SAUNA,3
2023-07-15 03:48:46+00:00,SIŁOWNIA,1
2023-07-15 03:53:46+00:00,FITNESS,3
2023-07-15 03:53:46+00:00,PŁYWALNIA,31
2023-07-15 03:53:46+00:00,SAUNA,3
2023-07-15 03:53:46+00:00,SIŁOWNIA,1
2023-07-15 03:58:46+00:00,FITNESS,3
2023-07-15 03:58:46+00:00,PŁYWALNIA,31
2023-07-15 03:58:46+00:00,SAUNA,3
2023-07-15 03:58:46+00:00,SIŁOWNIA,1
2023-07-15 04:03:47+00:00,FITNESS,3
2023-07-15 04:03:47+00:00,PŁYWALNIA,41
2023-07-15 04:03:47+00:00,SAUNA,3
2023-07-15 04:03:47+00:00,SIŁOWNIA,3
2023-07-15 04:08:47+00:00,FITNESS,3
2023-07-15 04:08:47+00:00,PŁYWALNIA,43
2023-07-15 04:08:47+00:00,SAUNA,3
2023-07-15 04:08:47+00:00,SIŁOWNIA,3
2023-07-15 04:13:47+00:00,FITNESS,3
2023-07-15 04:13:47+00:00,PŁYWALNIA,45
2023-07-15 04:13:47+00:00,SAUNA,3
2023-07-15 04:13:47+00:00,SIŁOWNIA,3
2023-07-15 04:18:47+00:00,FITNESS,3
2023-07-15 04:18:47+00:00,PŁYWALNIA,46
2023-07-15 04:18:47+00:00,SAUNA,3
2023-07-15 04:18:47+00:00,SIŁOWNIA,3
2023-07-15 04:23:47+00:00,FITNESS,3
2023-07-15 04:23:47+00:00,PŁYWALNIA,46
2023-07-15 04:23:47+00:00,SAUNA,3
2023-07-15 04:23:47+00:00,SIŁOWNIA,3
2023-07-15 04:28:47+00:00,FITNESS,3
2023-07-15 04:28:47+00:00,PŁYWALNIA,47
2023-07-15 04:28:47+00:00,SAUNA,3
2023-07-15 04:28:47+00:00,SIŁOWNIA,3
2023-07-15 04:33:48+00:00,FITNESS,3
2023-07-15 04:33:48+00:00,PŁYWALNIA,48
2023-07-15 04:33:48+00:00,SAUNA,3
2023-07-15 04:33:48+00:00,SIŁOWNIA,3
2023-07-15 04:38:48+00:00,FITNESS,3
2023-07-15 04:38:48+00:00,PŁYWALNIA,49
2023-07-15 04:38:48+00:00,SAUNA,3
2023-07-15 04:38:48+00:00,SIŁOWNIA,3
2023-07-15 04:43:48+00:00,FITNESS,3
2023-07-15 04:43:48+00:00,PŁYWALNIA,50
2023-07-15 04:43:48+00:00,SAUNA,3
2023-07-15 04:43:48+00:00,SIŁOWNIA,3
2023-07-15 04:48:48+00:00,FITNESS,3
2023-07-15 04:48:48+00:00,PŁYWALNIA,56
2023-07-15 04:48:48+00:00,SAUNA,3
2023-07-15 04:48:48+00:00,SIŁOWNIA,3
2023-07-15 04:53:49+00:00,FITNESS,3
2023-07-15 04:53:49+00:00,PŁYWALNIA,55
2023-07-15 04:53:49+00:00,SAUNA,3
2023-07-15 04:53:49+00:00,SIŁOWNIA,3
2023-07-15 04:58:49+00:00,FITNESS,3
2023-07-15 04:58:49+00:00,PŁYWALNIA,56
2023-07-15 04:58:49+00:00,SAUNA,3
2023-07-15 04:58:49+00:00,SIŁOWNIA,3
2023-07-15 05:03:49+00:00,FITNESS,3
2023-07-15 05:03:49+00:00,PŁYWALNIA,56
2023-07-15 05:03:49+00:00,SAUNA,3
2023-07-15 05:03:49+00:00,SIŁOWNIA,3
2023-07-15 05:08:49+00:00,FITNESS,3
2023-07-15 05:08:49+00:00,PŁYWALNIA,56
2023-07-15 05:08:49+00:00,SAUNA,3
2023-07-15 05:08:49+00:00,SIŁOWNIA,3
2023-07-15 05:13:49+00:00,FITNESS,3
2023-07-15 05:13:49+00:00,PŁYWALNIA,58
2023-07-15 05:13:49+00:00,SAUNA,3
2023-07-15 05:13:49+00:00,SIŁOWNIA,3
2023-07-15 05:18:50+00:00,FITNESS,3
2023-07-15 05:18:50+00:00,PŁYWALNIA,57
2023-07-15 05:18:50+00:00,SAUNA,3
2023-07-15 05:18:50+00:00,SIŁOWNIA,3
2023-07-15 05:23:50+00:00,FITNESS,3
2023-07-15 05:23:50+00:00,PŁYWALNIA,54
2023-07-15 05:23:50+00:00,SAUNA,3
2023-07-15 05:23:50+00:00,SIŁOWNIA,3
2023-07-15 05:28:50+00:00,FITNESS,3
2023-07-15 05:28:50+00:00,PŁYWALNIA,57
2023-07-15 05:28:50+00:00,SAUNA,6
2023-07-15 05:28:50+00:00,SIŁOWNIA,3
2023-07-15 05:33:50+00:00,FITNESS,3
2023-07-15 05:33:50+00:00,PŁYWALNIA,57
2023-07-15 05:33:50+00:00,SAUNA,7
2023-07-15 05:33:50+00:00,SIŁOWNIA,3
2023-07-15 05:38:50+00:00,FITNESS,3
2023-07-15 05:38:50+00:00,PŁYWALNIA,58
2023-07-15 05:38:50+00:00,SAUNA,7
2023-07-15 05:38:50+00:00,SIŁOWNIA,3
2023-07-15 05:43:51+00:00,FITNESS,3
2023-07-15 05:43:51+00:00,PŁYWALNIA,62
2023-07-15 05:43:51+00:00,SAUNA,6
2023-07-15 05:43:51+00:00,SIŁOWNIA,2
2023-07-15 05:48:51+00:00,FITNESS,3
2023-07-15 05:48:51+00:00,PŁYWALNIA,66
2023-07-15 05:48:51+00:00,SAUNA,5
2023-07-15 05:48:51+00:00,SIŁOWNIA,2
2023-07-15 05:53:51+00:00,FITNESS,3
2023-07-15 05:53:51+00:00,PŁYWALNIA,64
2023-07-15 05:53:51+00:00,SAUNA,8
2023-07-15 05:53:51+00:00,SIŁOWNIA,2
2023-07-15 05:58:51+00:00,FITNESS,3
2023-07-15 05:58:51+00:00,PŁYWALNIA,68
2023-07-15 05:58:51+00:00,SAUNA,9
2023-07-15 05:58:51+00:00,SIŁOWNIA,2
2023-07-15 06:03:51+00:00,FITNESS,3
2023-07-15 06:03:51+00:00,PŁYWALNIA,69
2023-07-15 06:03:51+00:00,SAUNA,11
2023-07-15 06:03:51+00:00,SIŁOWNIA,2
2023-07-15 06:08:51+00:00,FITNESS,3
2023-07-15 06:08:51+00:00,PŁYWALNIA,65
2023-07-15 06:08:51+00:00,SAUNA,11
2023-07-15 06:08:51+00:00,SIŁOWNIA,2
2023-07-15 06:13:52+00:00,FITNESS,3
2023-07-15 06:13:52+00:00,PŁYWALNIA,64
2023-07-15 06:13:52+00:00,SAUNA,9
2023-07-15 06:13:52+00:00,SIŁOWNIA,2
2023-07-15 06:18:52+00:00,FITNESS,3
2023-07-15 06:18:52+00:00,PŁYWALNIA,60
2023-07-15 06:18:52+00:00,SAUNA,9
2023-07-15 06:18:52+00:00,SIŁOWNIA,2
2023-07-15 06:23:52+00:00,FITNESS,3
2023-07-15 06:23:52+00:00,PŁYWALNIA,63
2023-07-15 06:23:52+00:00,SAUNA,9
2023-07-15 06:23:52+00:00,SIŁOWNIA,2
2023-07-15 06:28:52+00:00,FITNESS,3
2023-07-15 06:28:52+00:00,PŁYWALNIA,60
2023-07-15 06:28:52+00:00,SAUNA,11
2023-07-15 06:28:52+00:00,SIŁOWNIA,2
2023-07-15 06:33:52+00:00,FITNESS,3
2023-07-15 06:33:52+00:00,PŁYWALNIA,61
2023-07-15 06:33:52+00:00,SAUNA,12
2023-07-15 06:33:52+00:00,SIŁOWNIA,2
2023-07-15 06:38:52+00:00,FITNESS,3
2023-07-15 06:38:52+00:00,PŁYWALNIA,62
2023-07-15 06:38:52+00:00,SAUNA,12
2023-07-15 06:38:52+00:00,SIŁOWNIA,2
2023-07-15 06:43:53+00:00,FITNESS,3
2023-07-15 06:43:53+00:00,PŁYWALNIA,58
2023-07-15 06:43:53+00:00,SAUNA,12
2023-07-15 06:43:53+00:00,SIŁOWNIA,2
2023-07-15 06:48:53+00:00,FITNESS,3
2023-07-15 06:48:53+00:00,PŁYWALNIA,57
2023-07-15 06:48:53+00:00,SAUNA,11
2023-07-15 06:48:53+00:00,SIŁOWNIA,1
2023-07-15 06:53:53+00:00,FITNESS,3
2023-07-15 06:53:53+00:00,PŁYWALNIA,59
2023-07-15 06:53:53+00:00,SAUNA,11
2023-07-15 06:53:53+00:00,SIŁOWNIA,1
2023-07-15 06:58:53+00:00,FITNESS,3
2023-07-15 06:58:53+00:00,PŁYWALNIA,58
2023-07-15 06:58:53+00:00,SAUNA,11
2023-07-15 06:58:53+00:00,SIŁOWNIA,1
2023-07-15 07:03:53+00:00,FITNESS,3
2023-07-15 07:03:53+00:00,PŁYWALNIA,64
2023-07-15 07:03:53+00:00,SAUNA,10
2023-07-15 07:03:53+00:00,SIŁOWNIA,1
2023-07-15 07:08:54+00:00,FITNESS,3
2023-07-15 07:08:54+00:00,PŁYWALNIA,64
2023-07-15 07:08:54+00:00,SAUNA,10
2023-07-15 07:08:54+00:00,SIŁOWNIA,1
2023-07-15 07:13:54+00:00,FITNESS,3
2023-07-15 07:13:54+00:00,PŁYWALNIA,66
2023-07-15 07:13:54+00:00,SAUNA,9
2023-07-15 07:13:54+00:00,SIŁOWNIA,1
2023-07-15 07:18:54+00:00,FITNESS,3
2023-07-15 07:18:54+00:00,PŁYWALNIA,67
2023-07-15 07:18:54+00:00,SAUNA,8
2023-07-15 07:18:54+00:00,SIŁOWNIA,1
2023-07-15 07:23:54+00:00,FITNESS,3
2023-07-15 07:23:54+00:00,PŁYWALNIA,69
2023-07-15 07:23:54+00:00,SAUNA,8
2023-07-15 07:23:54+00:00,SIŁOWNIA,1
2023-07-15 07:28:55+00:00,FITNESS,3
2023-07-15 07:28:55+00:00,PŁYWALNIA,70
2023-07-15 07:28:55+00:00,SAUNA,8
2023-07-15 07:28:55+00:00,SIŁOWNIA,1
2023-07-15 07:33:55+00:00,FITNESS,3
2023-07-15 07:33:55+00:00,PŁYWALNIA,68
2023-07-15 07:33:55+00:00,SAUNA,9
2023-07-15 07:33:55+00:00,SIŁOWNIA,1
2023-07-15 07:38:55+00:00,FITNESS,3
2023-07-15 07:38:55+00:00,PŁYWALNIA,73
2023-07-15 07:38:55+00:00,SAUNA,8
2023-07-15 07:38:55+00:00,SIŁOWNIA,1
2023-07-15 07:43:55+00:00,FITNESS,3
2023-07-15 07:43:55+00:00,PŁYWALNIA,74
2023-07-15 07:43:55+00:00,SAUNA,9
2023-07-15 07:43:55+00:00,SIŁOWNIA,1
2023-07-15 07:48:55+00:00,FITNESS,3
2023-07-15 07:48:55+00:00,PŁYWALNIA,75
2023-07-15 07:48:55+00:00,SAUNA,9
2023-07-15 07:48:55+00:00,SIŁOWNIA,2
2023-07-15 07:53:56+00:00,FITNESS,3
2023-07-15 07:53:56+00:00,PŁYWALNIA,74
2023-07-15 07:53:56+00:00,SAUNA,7
2023-07-15 07:53:56+00:00,SIŁOWNIA,2
2023-07-15 07:58:56+00:00,FITNESS,3
2023-07-15 07:58:56+00:00,PŁYWALNIA,82
2023-07-15 07:58:56+00:00,SAUNA,6
2023-07-15 07:58:56+00:00,SIŁOWNIA,2
2023-07-15 08:03:56+00:00,FITNESS,3
2023-07-15 08:03:56+00:00,PŁYWALNIA,84
2023-07-15 08:03:56+00:00,SAUNA,6
2023-07-15 08:03:56+00:00,SIŁOWNIA,2
2023-07-15 08:08:56+00:00,FITNESS,3
2023-07-15 08:08:56+00:00,PŁYWALNIA,88
2023-07-15 08:08:56+00:00,SAUNA,5
2023-07-15 08:08:56+00:00,SIŁOWNIA,2
2023-07-15 08:13:57+00:00,FITNESS,3
2023-07-15 08:13:57+00:00,PŁYWALNIA,90
2023-07-15 08:13:57+00:00,SAUNA,3
2023-07-15 08:13:57+00:00,SIŁOWNIA,2
2023-07-15 08:18:57+00:00,FITNESS,3
2023-07-15 08:18:57+00:00,PŁYWALNIA,90
2023-07-15 08:18:57+00:00,SAUNA,3
2023-07-15 08:18:57+00:00,SIŁOWNIA,2
2023-07-15 08:23:57+00:00,FITNESS,3
2023-07-15 08:23:57+00:00,PŁYWALNIA,90
2023-07-15 08:23:57+00:00,SAUNA,3
2023-07-15 08:23:57+00:00,SIŁOWNIA,2
2023-07-15 08:28:57+00:00,FITNESS,3
2023-07-15 08:28:57+00:00,PŁYWALNIA,93
2023-07-15 08:28:57+00:00,SAUNA,3
2023-07-15 08:28:57+00:00,SIŁOWNIA,3
2023-07-15 08:33:57+00:00,FITNESS,3
2023-07-15 08:33:57+00:00,PŁYWALNIA,91
2023-07-15 08:33:57+00:00,SAUNA,4
2023-07-15 08:33:57+00:00,SIŁOWNIA,3
2023-07-15 08:38:58+00:00,FITNESS,3
2023-07-15 08:38:58+00:00,PŁYWALNIA,93
2023-07-15 08:38:58+00:00,SAUNA,5
2023-07-15 08:38:58+00:00,SIŁOWNIA,3
2023-07-15 08:43:58+00:00,FITNESS,3
2023-07-15 08:43:58+00:00,PŁYWALNIA,94
2023-07-15 08:43:58+00:00,SAUNA,5
2023-07-15 08:43:58+00:00,SIŁOWNIA,4
2023-07-15 08:48:58+00:00,FITNESS,3
2023-07-15 08:48:58+00:00,PŁYWALNIA,93
2023-07-15 08:48:58+00:00,SAUNA,5
2023-07-15 08:48:58+00:00,SIŁOWNIA,4
2023-07-15 08:53:58+00:00,FITNESS,3
2023-07-15 08:53:58+00:00,PŁYWALNIA,99
2023-07-15 08:53:58+00:00,SAUNA,5
2023-07-15 08:53:58+00:00,SIŁOWNIA,4
2023-07-15 08:58:58+00:00,FITNESS,3
2023-07-15 08:58:58+00:00,PŁYWALNIA,97
2023-07-15 08:58:58+00:00,SAUNA,5
2023-07-15 08:58:58+00:00,SIŁOWNIA,4
2023-07-15 09:03:59+00:00,FITNESS,3
2023-07-15 09:03:59+00:00,NAUKA PŁYWANIA,1
2023-07-15 09:03:59+00:00,PŁYWALNIA,96
2023-07-15 09:03:59+00:00,SAUNA,5
2023-07-15 09:03:59+00:00,SIŁOWNIA,4
2023-07-15 09:08:59+00:00,FITNESS,3
2023-07-15 09:08:59+00:00,NAUKA PŁYWANIA,1
2023-07-15 09:08:59+00:00,PŁYWALNIA,93
2023-07-15 09:08:59+00:00,SAUNA,5
